first_active_month,card_id,feature_1,feature_2,feature_3,target,hist_month_nunique,hist_hour_nunique,hist_weekofyear_nunique,hist_dayofweek_nunique,hist_year_nunique,hist_subsector_id_nunique,hist_merchant_id_nunique,hist_merchant_category_id_nunique,hist_purchase_amount_sum,hist_purchase_amount_max,hist_purchase_amount_min,hist_purchase_amount_mean,hist_purchase_amount_var,hist_installments_sum,hist_installments_max,hist_installments_min,hist_installments_mean,hist_installments_var,hist_purchase_date_max,hist_purchase_date_min,hist_month_lag_max,hist_month_lag_min,hist_month_lag_mean,hist_month_lag_var,hist_month_diff_mean,hist_authorized_flag_sum,hist_authorized_flag_mean,hist_weekend_sum,hist_weekend_mean,hist_category_1_sum,hist_category_1_mean,hist_card_id_size,hist_category_2_mean_mean,hist_category_3_mean_mean,hist_purchase_date_diff,hist_purchase_date_average,hist_purchase_date_uptonow,new_hist_month_nunique,new_hist_hour_nunique,new_hist_weekofyear_nunique,new_hist_dayofweek_nunique,new_hist_year_nunique,new_hist_subsector_id_nunique,new_hist_merchant_id_nunique,new_hist_merchant_category_id_nunique,new_hist_purchase_amount_sum,new_hist_purchase_amount_max,new_hist_purchase_amount_min,new_hist_purchase_amount_mean,new_hist_purchase_amount_var,new_hist_installments_sum,new_hist_installments_max,new_hist_installments_min,new_hist_installments_mean,new_hist_installments_var,new_hist_purchase_date_max,new_hist_purchase_date_min,new_hist_month_lag_max,new_hist_month_lag_min,new_hist_month_lag_mean,new_hist_month_lag_var,new_hist_month_diff_mean,new_hist_weekend_sum,new_hist_weekend_mean,new_hist_category_1_sum,new_hist_category_1_mean,new_hist_card_id_size,new_hist_category_2_mean_mean,new_hist_category_3_mean_mean,new_hist_purchase_date_diff,new_hist_purchase_date_average,new_hist_purchase_date_uptonow,outliers,dayofweek,weekofyear,month,elapsed_time,hist_first_buy,new_hist_first_buy,card_id_total,purchase_amount_total
2017-10-01,C_ID_60b0640c2c,0.010479387818900955,0.014166402368115024,0.011427520622077443,2.08177993,3,12,11,7,1,7,9,7,-13.18813828,1.4169098999999998,-0.73894374,-0.5495057616666666,0.18609685256684602,63,12,1,2.625,10.157608695652172,1514749147.0,1506965436.0,0,-2,-0.8333333333333334,0.6666666666666667,12.875,18,0.75,7,0.2916666666666667,10,0.4166666666666667,24,0.07456789630535042,-0.2343631445919223,90,3.75,383,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.25940201,-0.57410291,-0.6852991,-0.629701005,0.006182296335258053,2.0,1.0,1.0,1.0,0.0,1516886134.0,1516863437.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,-0.5501600509903695,-0.6064861140464674,0.0,0.0,359.0,0,6,39,10,475,1,116.0,26.0,-14.44754029
2017-07-01,C_ID_a9728a39b5,0.010711591651998994,0.011384773985343223,0.01028283496163887,-2.94416687,5,19,18,7,1,11,38,14,-52.95712409999999,2.84442852,-0.74683266,-0.5694314419354838,0.18264566278738864,105,8,1,1.1290322580645162,0.7875175315568024,1511486283.0,1500311976.0,-1,-5,-2.8602150537634414,1.7085086489013552,12.86021505376344,90,0.967741935483871,24,0.25806451612903225,37,0.3978494623655914,93,0.05950217335108202,-0.3935760162883977,129,1.3870967741935485,421,2.0,5.0,3.0,4.0,1.0,5.0,7.0,6.0,-2.44838978,1.3553012,-0.72902625,-0.34976996857142856,0.5713755787882677,7.0,1.0,1.0,1.0,0.0,1519838164.0,1517315529.0,2.0,1.0,1.8571428571428568,0.14285714285714285,12.571428571428573,0.0,0.0,0.0,0.0,7.0,-0.5501600509903694,-0.6064861140464674,29.0,4.142857142857143,325.0,0,5,26,7,567,16,213.0,100.0,-55.405513879999994
2016-12-01,C_ID_f1747588a5,0.010609889420578169,0.011384773985343223,0.01028283496163887,0.10504177,8,17,23,7,2,11,20,15,-26.492656910000008,0.9060084999999999,-0.72615618,-0.5887257091111113,0.10378630982127264,80,10,1,1.7777777777777777,3.6767676767676747,1519816800.0,1487879983.0,0,-12,-3.2444444444444445,8.597979797979798,10.711111111111109,36,0.8,9,0.2,21,0.4666666666666667,45,0.07456789630535042,-0.2457093492415562,369,8.2,325,2.0,8.0,6.0,7.0,1.0,9.0,14.0,10.0,-9.772807509999998,-0.33953906,-0.73969507,-0.6980576792857142,0.010763824577735004,14.0,1.0,1.0,1.0,0.0,1524917770.0,1520076399.0,2.0,1.0,1.6428571428571428,0.2472527472527473,10.714285714285714,8.0,0.5714285714285714,1.0,0.07142857142857142,14.0,-0.5501600509903694,-0.6064861140464675,56.0,4.0,266.0,0,3,48,12,779,84,457.0,59.0,-36.26546442000001
2016-11-01,C_ID_59fe57a6b8,0.013144615384615385,0.011384773985343223,0.011427520622077443,-0.22116864,12,22,44,7,2,12,49,19,-126.35479704999996,-0.63435922,-0.7434516999999999,-0.7261769945402295,0.00025322452085080734,174,1,1,1.0,0.0,1519806684.0,1483296648.0,0,-13,-6.67816091954023,19.167497176267368,10.862068965517242,171,0.9827586206896552,83,0.4770114942528736,0,0.0,174,0.07517598486369635,-0.4045562143364301,422,2.4252873563218387,325,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,1,44,11,809,61,,,
2017-10-01,C_ID_d2e4933dac,0.010609889420578169,0.011384773985343223,0.01028283496163887,-0.54390246,4,16,16,7,2,11,20,16,-35.59951944,-0.54731064,-0.74089719,-0.7119903888,0.0015082742373600836,57,6,1,1.14,0.5310204081632652,1517260292.0,1507334400.0,0,-3,-1.54,1.1922448979591838,11.8,49,0.98,21,0.42,31,0.62,50,0.010119034493155779,-0.3739214617824192,114,2.28,354,2.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,-3.58051723,-0.68680175,-0.73188128,-0.716103446,0.00034885485585092925,5.0,1.0,1.0,1.0,0.0,1519963938.0,1518738014.0,2.0,1.0,1.4,0.30000000000000004,11.8,2.0,0.4,1.0,0.2,5.0,-0.5494729696733739,-0.6064861140464674,14.0,2.8,323.0,0,6,39,10,475,6,137.0,55.0,-39.18003667
2016-07-01,C_ID_a9935400cb,0.010479387818900955,0.011384773985343223,0.011427520622077443,0.52199963,12,17,27,7,2,12,42,21,-51.54239310000001,-0.06937739999999999,-0.74426313,-0.7060601794520549,0.006662150544514553,0,0,0,0.0,0.0,1516801980.0,1483723390.0,-1,-13,-5.945205479452055,10.830289193302894,10.876712328767123,67,0.9178082191780822,28,0.3835616438356164,0,0.0,73,0.0721155043033642,0.3584578991315466,382,5.232876712328767,360,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,-2.07468044,-0.59664268,-0.74014587,-0.6915601466666667,0.006758264215273431,0.0,0.0,0.0,0.0,0.0,1524670907.0,1520600268.0,2.0,1.0,1.3333333333333333,0.3333333333333333,10.666666666666666,0.0,0.0,0.0,0.0,3.0,-0.5501600509903695,-0.5929929784942299,47.0,15.666666666666664,269.0,0,4,26,7,932,189,616.0,76.0,-53.61707354000001
2017-04-01,C_ID_0e97b9c327,0.010609889420578169,0.011384773985343223,0.01028283496163887,-0.51189953,5,10,13,6,1,9,21,15,-22.29139445999999,-0.28898987,-0.73135536,-0.6754968018181816,0.006917941609496575,38,4,1,1.1515151515151516,0.3200757575757575,1506078961.0,1491336119.0,0,-5,-2.303030303030303,4.40530303030303,16.0,33,1.0,19,0.5757575757575758,0,0.0,33,0.17716902033176946,-0.3581399225879284,170,5.151515151515151,484,2.0,7.0,6.0,5.0,1.0,9.0,11.0,10.0,-7.24163667,-0.40505465,-0.72737333,-0.6583306063636364,0.011461189546164818,7.0,1.0,-1.0,0.6363636363636364,0.6545454545454547,1511568000.0,1507572866.0,2.0,1.0,1.4545454545454546,0.2727272727272728,16.0,4.0,0.3636363636363637,0.0,0.0,11.0,-0.5506219387127796,-0.6040328166733334,46.0,4.181818181818182,420.0,0,5,13,4,658,3,191.0,44.0,-29.53303112999999
2016-07-01,C_ID_5b96c5272a,0.010609889420578169,0.008752121220219405,0.01028283496163887,0.02345783,12,24,52,7,2,26,231,59,-460.1938210299997,-0.25127333,-0.74391752,-0.6858328182265271,0.0031913118690773245,11,2,0,0.016393442622950817,0.01913383900171273,1519843325.0,1483379793.0,0,-13,-6.4575260804769,15.311252975065058,10.903129657228018,644,0.9597615499254843,187,0.2786885245901639,7,0.010432190760059612,671,0.07436752265478395,0.34784752368378424,422,0.6289120715350224,324,2.0,9.0,7.0,5.0,1.0,5.0,14.0,7.0,-9.390472940000002,-0.52151012,-0.73518712,-0.6707480671428573,0.004706029824510038,0.0,0.0,0.0,0.0,0.0,1525029174.0,1520427647.0,2.0,1.0,1.6428571428571428,0.2472527472527473,10.785714285714288,6.0,0.42857142857142855,0.0,0.0,14.0,-0.5501600509903694,-0.5929929784942299,53.0,3.7857142857142856,264.0,0,4,26,7,932,185,614.0,685.0,-469.5842939699997
2017-06-01,C_ID_17e87ea13c,0.008058486333804104,0.011384773985343223,0.01028283496163887,-0.39657498,9,18,27,7,2,14,43,25,-25.44433232,3.94469977,-0.74540514,-0.3438423286486487,0.5742957520008363,92,10,1,1.2432432432432432,1.419474268789337,1519375215.0,1498581967.0,0,-8,-3.6486486486486487,4.03924472417623,10.945945945945946,72,0.972972972972973,9,0.12162162162162166,8,0.10810810810810813,74,-0.07542570100531276,-0.3769573381616456,240,3.2432432432432434,330,2.0,9.0,6.0,6.0,1.0,7.0,11.0,11.0,-7.282448680000001,-0.50648361,-0.74687774,-0.6620407890909091,0.005932298611884789,11.0,1.0,1.0,1.0,0.0,1525108871.0,1520094987.0,2.0,1.0,1.7272727272727273,0.2181818181818181,10.454545454545457,4.0,0.3636363636363637,0.0,0.0,11.0,-0.5492231219217392,-0.6064861140464675,58.0,5.2727272727272725,264.0,0,3,22,6,597,26,275.0,85.0,-32.726781
2017-08-01,C_ID_1d437b41aa,0.010609889420578169,0.011384773985343223,0.01028283496163887,2.83623741,7,17,25,7,2,15,35,24,-41.2644543,-0.53375673,-0.74089719,-0.6764664639344263,0.0030241461041588392,94,6,-1,1.540983606557377,1.6191256830601095,1519837600.0,1501759597.0,0,-6,-2.9672131147540983,3.5989071038251383,10.868852459016392,46,0.7540983606557377,16,0.26229508196721313,10,0.16393442622950818,61,0.1548913557014611,-0.2664955216811708,209,3.4262295081967213,325,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.39492612,-0.66139192,-0.7335341999999999,-0.69746306,0.0026022542817992003,2.0,1.0,1.0,1.0,0.0,1524847448.0,1519984165.0,2.0,1.0,1.5,0.5,10.5,0.0,0.0,0.0,0.0,2.0,-0.5508518177097961,-0.6064861140464674,56.0,28.0,267.0,0,1,31,8,536,2,213.0,63.0,-42.65938042000001
2017-11-01,C_ID_f252f7283e,0.010609889420578169,0.014166402368115024,0.01028283496163887,3.08959354,4,5,5,4,2,4,4,4,-2.01024675,0.36340116,-0.74540514,-0.40204935,0.21219357051091076,21,10,1,4.2,13.7,1518775440.0,1511794238.0,0,-3,-1.2,1.7,10.8,5,1.0,1,0.2,2,0.4,5,-0.032846873381640634,-0.0982086887963156,80,16.0,337,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,2,44,11,444,26,,,
2016-09-01,C_ID_2795fedd40,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.56827872,12,23,52,7,2,22,177,49,-434.0750536699997,0.88877309,-0.74067179,-0.6688367544992291,0.010534541808407865,5,1,0,0.007704160246533128,0.007656603701801438,1519823202.0,1483551315.0,0,-13,-6.7919876733436055,12.600182617131775,10.873651771956856,627,0.9661016949152542,188,0.2896764252696456,0,0.0,649,0.07769094310150636,0.3525795161310195,419,0.6456086286594761,325,2.0,11.0,6.0,7.0,1.0,9.0,12.0,10.0,-8.272410290000002,-0.58606401,-0.73789189,-0.6893675241666668,0.0019263916759474989,0.0,0.0,0.0,0.0,0.0,1523262588.0,1520025068.0,2.0,1.0,1.25,0.20454545454545456,10.916666666666664,5.0,0.4166666666666667,0.0,0.0,12.0,-0.5501600509903694,-0.5929929784942299,37.0,3.083333333333333,285.0,0,3,35,9,870,125,547.0,661.0,-442.3474639599997
2015-09-01,C_ID_3bf06642f1,0.013144615384615385,0.011384773985343223,0.011427520622077443,-0.55448379,11,15,23,7,2,10,24,17,30.382404680000004,6.28549972,-0.70971718,0.6751645484444445,3.2819605931093903,50,4,-1,1.1111111111111112,0.5101010101010102,1516616688.0,1486072952.0,0,-11,-6.755555555555556,10.779797979797983,11.844444444444445,35,0.7777777777777778,12,0.26666666666666666,0,0.0,45,0.07456789630535042,-0.291221043412639,353,7.844444444444443,362,2.0,4.0,4.0,5.0,1.0,6.0,7.0,7.0,-4.13295191,-0.07973067,-0.74540514,-0.5904217014285714,0.05443456104157799,10.0,4.0,1.0,1.4285714285714286,1.2857142857142858,1521242629.0,1519471183.0,2.0,1.0,1.5714285714285714,0.2857142857142857,11.571428571428573,1.0,0.14285714285714285,6.0,0.8571428571428571,7.0,-0.5501600509903694,-0.5144583826820411,20.0,2.8571428571428568,308.0,0,1,36,9,1236,520,907.0,52.0,26.249452770000005
2016-09-01,C_ID_b5a88a0fc6,0.010711591651998994,0.008752121220219405,0.01028283496163887,3.3165712,9,21,28,7,1,17,62,33,-41.18781904999999,3.30033289,-0.73638924,-0.46278448370786496,0.21444215607381212,0,0,0,0.0,0.0,1510649832.0,1487370023.0,0,-9,-5.202247191011236,6.072267620020429,13.9438202247191,86,0.9662921348314608,9,0.10112359550561796,0,0.0,89,0.1117832908638742,0.35845789913154674,269,3.02247191011236,431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.50486074,-0.50486074,-0.50486074,-0.50486074,,0.0,0.0,0.0,0.0,,1515169230.0,1515169230.0,2.0,2.0,2.0,,14.0,0.0,0.0,0.0,0.0,1.0,-0.5501600509903695,-0.5929929784942299,0.0,0.0,379.0,0,3,35,9,870,169,491.0,90.0,-41.69267978999999
2016-04-01,C_ID_a2580006bf,0.010711591651998994,0.008752121220219405,0.01028283496163887,-33.21928095,5,16,7,7,1,13,41,18,-52.90946003000001,0.15468291,-0.74104746,-0.5751028264130437,0.0462861611230016,1,1,0,0.010869565217391304,0.010869565217391306,1498771451.0,1484939826.0,0,-5,-2.4347826086956523,4.6880076445293835,18.92391304347826,84,0.9130434782608696,18,0.1956521739130435,0,0.0,92,-0.15895080948580767,0.35016426746341656,160,1.7391304347826086,568,2.0,10.0,5.0,5.0,1.0,8.0,15.0,9.0,-7.4449453599999975,0.83087594,-0.72850032,-0.4963296906666666,0.17987799505009966,0.0,0.0,0.0,0.0,0.0,1503590081.0,1499189417.0,2.0,1.0,1.2,0.1714285714285714,19.0,0.0,0.0,0.0,0.0,15.0,-0.557007161027154,-0.5929929784942299,50.0,3.333333333333333,513.0,1,4,13,4,1023,294,459.0,107.0,-60.35440539000001
2014-11-01,C_ID_17200632a7,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.0,12,20,34,7,2,18,42,29,-70.43705941999997,2.17079,-0.74540514,-0.5418235339999997,0.1630679934616784,148,6,1,1.1384615384615384,0.3837805605247467,1518319259.0,1483392483.0,0,-13,-8.684615384615384,12.868753726893265,10.96923076923077,82,0.6307692307692307,22,0.16923076923076924,66,0.5076923076923077,130,-0.03500626564280858,-0.3652808905492364,404,3.107692307692308,342,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,5,44,11,1540,793,,,
2017-07-01,C_ID_c1c4bf2c5f,0.010711591651998994,0.008752121220219405,0.01028283496163887,0.50281536,4,17,7,7,2,11,40,17,-44.86271786,-0.32221349,-0.74164852,-0.7009799665625,0.003096538806418698,0,0,0,0.0,0.0,1519744084.0,1501508287.0,0,-7,-5.25,3.9047619047619038,10.890625,63,0.984375,13,0.203125,0,0.0,64,0.07456789630535035,0.3584578991315465,211,3.296875,326,1.0,6.0,3.0,3.0,1.0,7.0,9.0,7.0,-6.37935532,-0.6266957,-0.73987539,-0.7088172577777778,0.0011944266365049938,0.0,0.0,0.0,0.0,0.0,1521990583.0,1519935609.0,1.0,1.0,1.0,0.0,11.0,8.0,0.8888888888888888,0.0,0.0,9.0,-0.5502369139591945,-0.5929929784942299,23.0,2.555555555555556,300.0,0,5,26,7,567,30,243.0,73.0,-51.24207318
2017-03-01,C_ID_af84ee8102,0.013144615384615385,0.008752121220219405,0.011427520622077443,1.07927713,11,18,26,7,2,11,28,19,-39.30809265,-0.38777416,-0.74074693,-0.6896156605263157,0.003823465217019653,0,0,0,0.0,0.0,1519481245.0,1489704915.0,0,-11,-5.140350877192984,10.301378446115283,10.894736842105265,53,0.9298245614035088,9,0.15789473684210525,0,0.0,57,-0.10131593710024894,0.35845789913154635,344,6.035087719298246,329,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.44497943,-0.72211405,-0.72286538,-0.722489715,2.822483844500793e-07,0.0,0.0,0.0,0.0,0.0,1520007830.0,1519916044.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,-0.5490149154620435,-0.5929929784942299,1.0,0.5,323.0,0,2,9,3,689,15,365.0,59.0,-40.75307208
2017-07-01,C_ID_8168290d4c,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.53072616,7,17,21,7,2,14,37,22,-47.917171969999984,-0.4164748,-0.73789189,-0.6845310281428569,0.0027118376403758968,0,0,0,0.0,0.0,1519124646.0,1499862939.0,0,-7,-2.9571428571428573,4.621325051759833,10.9,63,0.9,33,0.4714285714285714,0,0.0,70,0.17432916779175242,0.3584578991315466,222,3.1714285714285717,333,2.0,4.0,4.0,3.0,1.0,2.0,5.0,3.0,-3.23250322,-0.40024617,-0.73188128,-0.646500644,0.019444138094705424,0.0,0.0,0.0,0.0,0.0,1524766822.0,1520547881.0,2.0,1.0,1.8,0.2,10.8,1.0,0.2,0.0,0.0,5.0,-0.5508518177097961,-0.5929929784942299,48.0,9.6,267.0,0,5,26,7,567,11,250.0,75.0,-51.14967518999998
2016-10-01,C_ID_7eb24774e2,0.008058486333804104,0.008752121220219405,0.01028283496163887,0.31738575,4,4,5,4,1,4,5,5,-0.12210542999999995,1.31172432,-0.74540514,-0.020350904999999992,1.0109248028026492,2,1,0,0.3333333333333333,0.26666666666666666,1513254525.0,1494783756.0,-1,-8,-6.0,6.8,12.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,6,-0.04478184779130629,0.10411986130888724,213,35.5,401,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,-1.41997531,-0.19693746,-0.71655424,-0.4733251033333333,0.06832501443766463,0.0,0.0,0.0,0.0,0.0,1521021372.0,1517568452.0,2.0,1.0,1.6666666666666667,0.3333333333333333,12.0,0.0,0.0,0.0,0.0,3.0,-0.5493966273048189,-0.5929929784942299,39.0,13.0,311.0,0,5,39,10,840,225,489.0,9.0,-1.5420807399999998
2017-08-01,C_ID_ee570749d3,0.010711591651998994,0.011384773985343223,0.01028283496163887,1.04542708,7,17,14,7,2,17,33,23,-13.114117740000005,3.76104574,-0.74540514,-0.195733100597015,0.676659036328852,81,10,1,1.208955223880597,1.3799185888738137,1519748519.0,1503912681.0,0,-6,-2.08955223880597,2.7797376752600638,10.82089552238806,49,0.7313432835820896,9,0.13432835820895522,4,0.059701492537313425,67,0.07456789630535034,-0.3816944586991087,183,2.7313432835820897,326,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-1.44295085,-0.70803421,-0.73491664,-0.721475425,0.00036133252135244886,2.0,1.0,1.0,1.0,0.0,1521812077.0,1520095780.0,1.0,1.0,1.0,0.0,11.0,1.0,0.5,0.0,0.0,2.0,-0.5501600509903695,-0.6064861140464674,19.0,9.5,302.0,0,1,31,8,536,27,214.0,69.0,-14.557068590000007
2015-08-01,C_ID_b9074b6805,0.010479387818900955,0.011384773985343223,0.011427520622077443,1.86433305,4,8,8,6,2,8,10,8,-16.445104659999995,-0.68905572,-0.74540514,-0.7150045504347824,0.00036441665655929516,1,1,0,0.043478260869565216,0.043478260869565216,1516962012.0,1483785662.0,0,-12,-2.9130434782608696,7.628458498023715,11.956521739130435,7,0.3043478260869565,10,0.43478260869565216,1,0.043478260869565216,23,0.07456789630535042,0.3252833724590256,383,16.652173913043477,358,1.0,5.0,2.0,4.0,1.0,5.0,5.0,5.0,-3.4019121,-0.56658965,-0.73638924,-0.68038242,0.00434226140898055,0.0,0.0,0.0,0.0,0.0,1520894611.0,1520449119.0,2.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,-0.5501600509903695,-0.5929929784942299,5.0,1.0,312.0,0,5,31,8,1267,525,949.0,28.0,-19.847016759999995
2014-09-01,C_ID_6dc4c5310c,0.010479387818900955,0.014166402368115024,0.011427520622077443,-4.2676435,11,8,15,7,2,4,5,4,-8.567861599999999,1.05477097,-0.69442019,-0.4759923111111111,0.27766542502275204,31,8,-1,1.7222222222222223,4.330065359477124,1519016881.0,1484823987.0,0,-13,-6.277777777777778,14.447712418300656,11.0,18,1.0,6,0.3333333333333333,13,0.7222222222222222,18,0.0745678963053504,-0.24870449486964866,395,21.944444444444446,334,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.6053881,0.57542524,0.02996286,0.30269405,0.1487646039976322,4.0,5.0,-1.0,2.0,18.0,1524730466.0,1520792694.0,2.0,1.0,1.5,0.5,10.5,1.0,0.5,0.0,0.0,2.0,-0.5501600509903695,-0.27764248649485723,45.0,22.5,268.0,0,0,36,9,1601,871,1287.0,20.0,-7.9624735000000015
2017-03-01,C_ID_c57ca0300a,0.010711591651998994,0.011384773985343223,0.01028283496163887,-1.1962785,11,16,22,7,2,15,43,22,-63.446245420000025,0.29204026,-0.73218181,-0.6344624542000004,0.023140452380414882,112,5,1,1.12,0.30868686868686884,1517140984.0,1490372304.0,-1,-11,-6.85,8.10858585858586,10.66,87,0.87,25,0.25,0,0.0,100,0.07456789630535023,-0.3739214617824192,309,3.09,356,2.0,5.0,3.0,4.0,1.0,5.0,5.0,5.0,-3.06573899,-0.28559388,-0.71689985,-0.613147798,0.0340269465876171,7.0,5.0,-1.0,1.4,4.8,1525105378.0,1522139815.0,2.0,1.0,1.8,0.2,10.4,2.0,0.4,1.0,0.2,5.0,-0.5501600509903695,-0.4749486630258234,34.0,6.8,264.0,0,2,9,3,689,23,391.0,105.0,-66.51198441000003
2017-04-01,C_ID_39a605eca4,0.010609889420578169,0.011384773985343223,0.01028283496163887,-0.47497462,11,18,34,7,2,17,57,28,-115.52171896999994,-0.19543481,-0.74390249,-0.6677556009826586,0.009459876011984279,183,4,-1,1.0578034682080926,0.14780212394139006,1519399587.0,1491043434.0,0,-10,-5.5606936416184976,11.968678585831428,10.976878612716764,165,0.9537572254335259,47,0.27167630057803466,3,0.017341040462427744,173,0.0676240197538204,-0.3765351288604989,328,1.8959537572254332,330,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,5,13,4,658,0,,,
2017-10-01,C_ID_0fb2fe6256,0.010609889420578169,0.014166402368115024,0.01028283496163887,0.36403399,6,11,17,7,2,7,13,12,-11.95189211,0.57396767,-0.74540514,-0.4780756844,0.12536966381003325,51,6,1,2.04,3.123333333333333,1518941337.0,1505834767.0,0,-5,-2.56,2.5900000000000003,10.96,23,0.92,8,0.32,16,0.64,25,0.11265856360015852,-0.2207476990123617,151,6.04,335,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,6,39,10,475,-12,,,
2017-11-01,C_ID_e919dcb323,0.010609889420578169,0.011384773985343223,0.01028283496163887,0.3356716,4,15,12,7,2,7,10,8,-18.729284720000006,0.15768821,-0.73338393,-0.6243094906666667,0.0478533279700764,45,6,1,1.5,1.913793103448276,1519852283.0,1511555068.0,0,-3,-1.3666666666666667,0.929885057471264,10.466666666666667,26,0.8666666666666667,15,0.5,0,0.0,30,-0.157681628088148,-0.3364789864386273,96,3.2,324,2.0,7.0,6.0,4.0,1.0,6.0,8.0,6.0,-5.1263846599999985,-0.17364637,-0.73173102,-0.6407980824999999,0.03632504488499494,13.0,6.0,1.0,1.625,3.125,1524233623.0,1520128530.0,2.0,1.0,1.25,0.21428571428571436,10.75,2.0,0.25,0.0,0.0,8.0,-0.555639902051824,-0.5259618491025945,47.0,5.875,274.0,0,2,44,11,444,23,123.0,38.0,-23.85566938
2016-11-01,C_ID_af962cb82d,0.010479387818900955,0.014166402368115024,0.011427520622077443,-2.25727693,12,18,31,7,2,15,63,24,-113.84686402999996,0.03386976,-0.74540514,-0.7115429001874998,0.008435562110145747,1,1,0,0.00625,0.00625,1519809387.0,1483556205.0,0,-13,-6.4625,13.872798742138366,10.83125,143,0.89375,41,0.25625,1,0.00625,160,0.07411028876164552,0.3536890609223707,419,2.61875,325,1.0,5.0,3.0,3.0,1.0,4.0,5.0,4.0,-3.40544333,-0.5164011,-0.74390249,-0.681088666,0.008674619811310035,0.0,0.0,0.0,0.0,0.0,1522232421.0,1520059233.0,1.0,1.0,1.0,0.0,10.6,3.0,0.6,0.0,0.0,5.0,-0.5501600509903695,-0.5929929784942299,25.0,5.0,297.0,0,1,44,11,809,64,487.0,165.0,-117.25230735999996
2017-03-01,C_ID_9785058171,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.53995605,9,19,15,7,2,16,47,25,-56.09243583,0.24524770000000004,-0.74540514,-0.6924992077777777,0.013146666821481431,8,1,0,0.09876543209876544,0.09012345679012346,1516285513.0,1490200171.0,-1,-11,-8.716049382716049,7.7308641975308605,10.975308641975307,66,0.8148148148148148,20,0.2469135802469136,7,0.08641975308641975,81,0.1563609799073031,0.28309848051742525,301,3.7160493827160495,366,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1.46418331,-0.73028847,-0.73389484,-0.7320916550000001,6.502952288450091e-06,0.0,0.0,0.0,0.0,0.0,1524678065.0,1524590138.0,2.0,2.0,2.0,0.0,10.5,0.0,0.0,0.0,0.0,2.0,-0.5508518177097961,-0.5929929784942299,1.0,0.5,269.0,0,2,9,3,689,21,419.0,83.0,-57.55661914
2017-08-01,C_ID_67906f4fdf,0.010479387818900955,0.011384773985343223,0.011427520622077443,0.21986655,7,14,27,7,2,9,18,13,-71.70199134999997,-0.1097837,-0.74465382,-0.6828761080952378,0.011238130278923276,1,1,0,0.009523809523809523,0.009523809523809523,1519748357.0,1502366956.0,0,-6,-3.0380952380952384,3.1908424908424897,10.809523809523812,97,0.923809523809524,27,0.2571428571428571,0,0.0,105,0.07456789630535021,0.351191098050899,201,1.9142857142857144,326,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,1,31,8,536,9,,,
2016-04-01,C_ID_bba654d885,0.013144615384615385,0.011384773985343223,0.011427520622077443,-2.92023592,6,11,11,6,1,11,16,14,-9.56335298,0.50029268,-0.70227906,-0.5033343673684211,0.07992595570536618,28,6,1,1.4736842105263157,1.7076023391812862,1498159393.0,1484152401.0,0,-5,-3.1578947368421053,2.9181286549707597,19.0,18,0.9473684210526316,4,0.21052631578947367,2,0.10526315789473684,19,-0.13436989308673875,-0.323938444457453,162,8.526315789473685,575,1.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,-1.98932985,-0.38236462,-0.59664268,-0.4973324625,0.0077356805971301595,10.0,5.0,1.0,2.5,3.6666666666666665,1502985358.0,1502278371.0,2.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,-0.5557235395303743,-0.28438905427097594,8.0,2.0,520.0,0,4,13,4,1023,285,495.0,23.0,-11.55268283
